# harmonic_dispersion_SrTiO3.csv - produced by scripts/parse_qe_phonons.py
# source: dft/qe/SrTiO3/dispersion/SrTiO3.freq (matdyn.x along Gamma-X-M-Gamma-R-X, q in 2*pi/a units)
# omega_cm1 < 0 denotes an imaginary (unstable) harmonic mode
path_index,qx,qy,qz,path_coord,segment,branch,omega_cm1,omega_thz
2,0.025000,0.000000,0.000000,0.025000,Gamma-X,13,509.4081,15.271671
2,0.025000,0.000000,0.000000,0.025000,Gamma-X,14,509.4081,15.271671
2,0.025000,0.000000,0.000000,0.025000,Gamma-X,15,734.7773,22.028069
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,1,-136.0559,-4.078853
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,2,-136.0559,-4.078853
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,3,14.7791,0.443066
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,4,14.7791,0.443066
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,5,25.2073,0.755696
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,6,145.7104,4.368288
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,7,145.7104,4.368288
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,8,147.1439,4.411263
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,9,231.5534,6.941796
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,10,231.6576,6.944920
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,11,231.6576,6.944920
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,12,445.9353,13.368804
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,13,509.2336,15.266439
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,14,509.2336,15.266439
3,0.037500,0.000000,0.000000,0.037500,Gamma-X,15,734.7981,22.028693
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,1,-134.7913,-4.040942
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,2,-134.7913,-4.040942
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,3,19.7467,0.591991
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,4,19.7467,0.591991
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,5,33.3932,1.001103
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,6,145.5689,4.364046
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,7,145.5689,4.364046
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,8,148.6005,4.454931
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,9,232.1055,6.958348
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,10,232.2981,6.964122
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,11,232.2981,6.964122
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,12,446.5656,13.387700
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,13,508.9897,15.259127
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,14,508.9897,15.259127
4,0.050000,0.000000,0.000000,0.050000,Gamma-X,15,734.8246,22.029487
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,1,-133.1942,-3.993062
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,2,-133.1942,-3.993062
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,3,24.7461,0.741869
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,4,24.7461,0.741869
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,5,41.3961,1.241024
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,6,145.3903,4.358692
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,7,145.3903,4.358692
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,8,150.4683,4.510926
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,9,232.8051,6.979321
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,10,233.1207,6.988783
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,11,233.1207,6.988783
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,12,447.3725,13.411890
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,13,508.6765,15.249738
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,14,508.6765,15.249738
5,0.062500,0.000000,0.000000,0.062500,Gamma-X,15,734.8543,22.030378
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,1,-131.2862,-3.935861
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,2,-131.2862,-3.935861
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,3,29.7810,0.892812
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,4,29.7810,0.892812
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,5,49.1743,1.474208
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,6,145.1772,4.352303
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,7,145.1772,4.352303
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,8,152.7420,4.579090
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,9,233.6449,7.004498
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,10,234.1243,7.018870
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,11,234.1243,7.018870
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,12,448.3535,13.441300
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,13,508.2945,15.238286
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,14,508.2945,15.238286
6,0.075000,0.000000,0.000000,0.075000,Gamma-X,15,734.8840,22.031268
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,1,-129.0933,-3.870120
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,2,-129.0933,-3.870120
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,3,34.8516,1.044825
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,4,34.8516,1.044825
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,5,56.6895,1.699508
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,6,144.9328,4.344976
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,7,144.9328,4.344976
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,8,155.4135,4.659180
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,9,234.6160,7.033611
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,10,235.3079,7.054353
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,11,235.3079,7.054353
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,12,449.5054,13.475833
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,13,507.8441,15.224783
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,14,507.8441,15.224783
7,0.087500,0.000000,0.000000,0.087500,Gamma-X,15,734.9098,22.032042
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,1,-126.6455,-3.796737
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,2,-126.6455,-3.796737
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,3,39.9536,1.197779
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,4,39.9536,1.197779
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,5,63.9086,1.915932
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,6,144.6616,4.336846
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,7,144.6616,4.336846
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,8,158.4712,4.750847
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,9,235.7087,7.066369
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,10,236.6699,7.095185
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,11,236.6699,7.095185
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,12,450.8253,13.515402
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,13,507.3261,15.209254
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,14,507.3261,15.209254
8,0.100000,0.000000,0.000000,0.100000,Gamma-X,15,734.9275,22.032572
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,1,-123.9793,-3.716806
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,2,-123.9793,-3.716806
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,3,45.0777,1.351395
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,4,45.0777,1.351395
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,5,70.8038,2.122645
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,6,144.3684,4.328056
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,7,144.3684,4.328056
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,8,161.8965,4.853535
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,9,236.9120,7.102443
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,10,238.2080,7.141296
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,11,238.2080,7.141296
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,12,452.3076,13.559841
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,13,506.7411,15.191716
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,14,506.7411,15.191716
9,0.112500,0.000000,0.000000,0.112500,Gamma-X,15,734.9318,22.032701
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,1,-121.1270,-3.631296
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,2,-121.1270,-3.631296
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,3,50.2082,1.505204
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,4,50.2082,1.505204
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,5,77.3558,2.319069
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,6,144.0595,4.318795
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,7,144.0595,4.318795
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,8,165.6661,4.966545
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,9,238.2143,7.141485
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,10,239.9195,7.192606
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,11,239.9195,7.192606
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,12,453.9483,13.609028
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,13,506.0905,15.172211
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,14,506.0905,15.172211
10,0.125000,0.000000,0.000000,0.125000,Gamma-X,15,734.9185,22.032302
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,1,-118.1279,-3.541385
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,2,-118.1279,-3.541385
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,3,55.3225,1.658527
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,4,55.3225,1.658527
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,5,83.5536,2.504874
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,6,143.7424,4.309289
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,7,143.7424,4.309289
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,8,169.7495,5.088962
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,9,239.6034,7.183129
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,10,241.8008,7.249006
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,11,241.8008,7.249006
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,12,455.7422,13.662807
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,13,505.3753,15.150770
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,14,505.3753,15.150770
11,0.137500,0.000000,0.000000,0.137500,Gamma-X,15,734.8816,22.031196
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,1,-115.0187,-3.448174
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,2,-115.0187,-3.448174
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,3,60.3908,1.810471
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,4,60.3908,1.810471
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,5,89.3946,2.679983
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,6,143.4268,4.299827
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,7,143.4268,4.299827
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,8,174.1093,5.219666
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,9,241.0668,7.227001
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,10,243.8473,7.310358
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,11,243.8473,7.310358
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,12,457.6833,13.721000
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,13,504.5976,15.127455
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,14,504.5976,15.127455
12,0.150000,0.000000,0.000000,0.150000,Gamma-X,15,734.8161,22.029232
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,1,-111.8341,-3.352702
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,2,-111.8341,-3.352702
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,3,65.3760,1.959923
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,4,65.3760,1.959923
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,5,94.8846,2.844569
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,6,143.1227,4.290711
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,7,143.1227,4.290711
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,8,178.7013,5.357330
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,9,242.5914,7.272707
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,10,246.0532,7.376489
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,11,246.0532,7.376489
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,12,459.7654,13.783420
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,13,503.7585,15.102300
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,14,503.7585,15.102300
13,0.162500,0.000000,0.000000,0.162500,Gamma-X,15,734.7159,22.026229
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,1,-108.6043,-3.255875
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,2,-108.6043,-3.255875
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,3,70.2352,2.105598
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,4,70.2352,2.105598
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,5,100.0360,2.999004
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,6,142.8435,4.282340
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,7,142.8435,4.282340
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,8,183.4775,5.500517
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,9,244.1644,7.319865
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,10,248.4112,7.447180
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,11,248.4112,7.447180
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,12,461.9813,13.849851
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,13,502.8605,15.075379
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,14,502.8605,15.075379
14,0.175000,0.000000,0.000000,0.175000,Gamma-X,15,734.5758,22.022028
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,1,-105.3541,-3.158436
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,2,-105.3541,-3.158436
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,3,74.9202,2.246051
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,4,74.9202,2.246051
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,5,104.8661,3.143807
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,6,142.6044,4.275172
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,7,142.6044,4.275172
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,8,188.3865,5.647685
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,9,245.7731,7.368092
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,10,250.9127,7.522174
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,11,250.9127,7.522174
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,12,464.3233,13.920062
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,13,501.9064,15.046775
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,14,501.9064,15.046775
15,0.187500,0.000000,0.000000,0.187500,Gamma-X,15,734.3909,22.016485
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,1,-102.1019,-3.060938
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,2,-102.1019,-3.060938
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,3,79.3803,2.379762
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,4,79.3803,2.379762
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,5,109.3953,3.279589
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,6,142.4233,4.269743
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,7,142.4233,4.269743
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,8,193.3768,5.797291
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,9,247.4050,7.417015
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,10,253.5471,7.601151
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,11,253.5471,7.601151
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,12,466.7826,13.993790
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,13,500.8992,15.016580
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,14,500.8992,15.016580
16,0.200000,0.000000,0.000000,0.200000,Gamma-X,15,734.1565,22.009458
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,1,-98.8600,-2.963748
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,2,-98.8600,-2.963748
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,3,83.5634,2.505168
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,4,83.5634,2.505168
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,5,113.6452,3.406997
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,6,142.3200,4.266646
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,7,142.3200,4.266646
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,8,198.3980,5.947822
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,9,249.0480,7.466271
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,10,256.3021,7.683744
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,11,256.3021,7.683744
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,12,469.3499,14.070756
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,13,499.8425,14.984901
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,14,499.8425,14.984901
17,0.212500,0.000000,0.000000,0.212500,Gamma-X,15,733.8685,22.000824
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,1,-95.6342,-2.867041
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,2,-95.6342,-2.867041
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,3,87.4191,2.620759
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,4,87.4191,2.620759
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,5,117.6367,3.526660
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,6,142.3162,4.266532
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,7,142.3162,4.266532
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,8,203.4024,6.097851
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,9,250.6906,7.515515
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,10,259.1636,7.769529
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,11,259.1636,7.769529
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,12,472.0147,14.150645
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,13,498.7402,14.951855
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,14,498.7402,14.951855
18,0.225000,0.000000,0.000000,0.225000,Gamma-X,15,733.5236,21.990484
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,1,-92.4253,-2.770841
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,2,-92.4253,-2.770841
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,3,90.9008,2.725137
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,4,90.9008,2.725137
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,5,121.3890,3.639151
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,6,142.4335,4.270049
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,7,142.4335,4.270049
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,8,208.3445,6.246011
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,9,252.3217,7.564414
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,10,262.1154,7.858022
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,11,262.1154,7.858022
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,12,474.7654,14.233109
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,13,497.5971,14.917586
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,14,497.5971,14.917586
19,0.237500,0.000000,0.000000,0.237500,Gamma-X,15,733.1191,21.978358
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,1,-89.2301,-2.675051
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,2,-89.2301,-2.675051
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,3,93.9697,2.817141
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,4,93.9697,2.817141
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,5,124.9201,3.745010
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,6,142.6927,4.277820
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,7,142.6927,4.277820
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,8,213.1899,6.391272
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,9,253.9311,7.612663
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,10,265.1398,7.948691
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,11,265.1398,7.948691
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,12,477.5895,14.317773
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,13,496.4183,14.882246
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,14,496.4183,14.882246
20,0.250000,0.000000,0.000000,0.250000,Gamma-X,15,732.6542,21.964420
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,1,-86.0421,-2.579477
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,2,-86.0421,-2.579477
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,3,96.5969,2.895902
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,4,96.5969,2.895902
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,5,128.2443,3.844667
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,6,143.1086,4.290288
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,7,143.1086,4.290288
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,8,217.9021,6.532541
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,9,255.5091,7.659970
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,10,268.2174,8.040955
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,11,268.2174,8.040955
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,12,480.4730,14.404218
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,13,495.2096,14.846010
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,14,495.2096,14.846010
21,0.262500,0.000000,0.000000,0.262500,Gamma-X,15,732.1284,21.948657
